Gender,University_Tier,Years_Experience,Interview_Score,Hired
1,1,6,69.00733429240773,0
1,2,7,71.59509786265491,1
1,3,0,45.05584004753164,0
1,1,2,61.12292548023572,0
0,3,3,35.93661064539564,0
1,3,5,47.281847390631576,0
1,2,3,60.83714709577029,0
0,1,5,69.54207119543081,0
1,2,4,61.55387012587597,0
0,2,5,44.432674670303314,0
1,2,3,58.9852804986927,0
1,2,3,60.46880898693915,0
0,3,2,46.51112745030766,0
1,1,6,71.94263052323721,1
1,3,7,59.3191061251682,0
1,1,3,54.458733722878144,0
1,2,10,70.7782914883587,1
1,3,4,54.28288697924654,0
0,2,10,63.23828422752413,0
0,1,3,67.76945929661713,0
0,2,0,37.96927392965634,0
1,3,6,67.50493594906555,0
1,2,6,53.203564899797115,0
1,2,5,62.096709362308125,0
1,2,3,52.00739803907986,0
0,3,5,34.78094530967386,0
0,3,3,37.36178547736287,0
0,2,4,38.119230240278824,0
0,3,8,47.317624677616166,0
0,2,6,48.447706836316925,0
1,2,7,69.59270704667975,0
0,1,4,55.462074326180314,0
0,2,4,47.685577327167266,0
0,2,2,40.09910879420323,0
0,1,4,68.14424576804797,0
1,2,0,47.84124412484436,0
1,3,3,44.33877706618277,0
1,2,5,53.91250336892067,0
1,2,7,57.54096273166442,0
0,3,4,44.797234566725365,0
1,1,6,74.3846101110735,1
0,2,0,35.48267392287062,0
0,3,5,46.86656136604871,0
0,2,0,31.498702920422936,0
0,2,1,40.177981862607574,0
0,1,4,66.34281308168563,0
0,3,9,42.993054113452004,0
1,2,6,60.980582655100726,0
0,3,5,47.44336156298752,0
0,2,5,31.771660512319187,0
1,2,3,62.677265308508716,0
0,3,3,39.10382538360771,0
0,2,6,55.478738264417046,0
1,2,1,49.936403604026175,0
0,2,7,43.40759907356164,0
0,3,4,41.21961157557665,0
1,2,7,63.58704837291744,0
0,2,8,53.55898423594242,0
1,1,0,60.43803492599477,0
1,3,3,54.81031936931299,0
0,1,2,68.60618708544806,0
1,2,0,50.769271144367494,0
1,2,2,50.543937811044415,0
0,2,12,61.3197767582614,0
1,2,7,66.07831686269303,0
0,1,11,82.0792825949649,1
1,2,7,56.6648302428064,0
0,3,3,39.7743073179202,0
1,3,4,61.047708285191845,0
0,1,7,67.7989556449874,0
1,3,6,61.65505927434552,0
0,2,3,47.24881503648861,0
1,3,0,49.7793030326249,0
1,2,15,75.95119729200034,1
1,2,5,55.972991649672096,0
1,3,4,53.10135946061144,0
1,3,5,47.33889106379844,0
1,2,4,56.651296966941715,0
1,2,5,61.26438328757833,0
0,2,9,66.42433786549482,0
1,2,5,62.01359094634911,0
1,2,2,57.12614235436551,0
1,2,5,65.82237923525003,0
1,3,4,48.17671205552472,0
0,1,9,72.17458668814507,1
0,2,9,66.04093086355401,0
1,1,5,64.60438888807745,0
1,2,1,57.582153743911036,0
1,1,1,61.81868938586554,0
1,2,5,52.609431428061555,0
1,3,6,58.55239638502967,0
0,3,4,43.30045033405527,0
1,2,4,59.649793939202176,0
1,2,3,52.2294376010447,0
0,2,5,42.953928611130124,0
1,3,0,42.619949999895745,0
1,3,2,48.51102501457898,0
0,2,3,51.69654354516981,0
0,2,9,63.179621250009525,0
1,3,3,57.98298923111589,0
0,1,6,71.30092605390922,1
1,2,6,56.97829868850205,0
1,3,9,60.955519125052525,0
1,3,9,64.049630262065,0
1,2,5,56.83780480961912,0
0,2,4,50.6896098515058,0
1,2,3,59.60243054127144,0
0,2,4,49.1399447934863,0
1,2,4,63.12567302278791,0
0,2,7,46.61055708100131,0
1,3,6,61.66414352046099,0
0,3,7,43.4739659479318,0
0,1,9,68.29532023678557,0
0,2,11,63.2492253346864,0
0,2,5,54.703422448857204,0
1,2,8,68.44006743188005,0
0,2,4,44.11506858883148,0
1,2,9,69.55076913050753,0
1,3,8,61.6821345903364,0
1,2,8,60.37024551932303,0
0,3,5,33.917008799839195,0
0,3,3,38.86566525038876,0
1,1,1,57.39928417884652,0
0,2,5,49.860934323793586,0
0,3,10,58.19767917870403,0
1,3,4,51.9226164191783,0
1,1,7,71.81489590952428,1
1,1,8,70.27706616336776,1
0,1,4,72.11679481018233,1
1,3,9,63.40356863363223,0
0,1,0,66.70361305762839,0
0,2,1,39.96399087940073,0
1,3,2,47.93161414705892,0
0,1,3,56.50276011870163,0
0,2,6,42.0237080216659,0
0,2,6,43.12482529093256,0
1,3,6,52.60196845418005,0
1,2,7,65.97410010206089,0
1,2,2,51.36917314469906,0
1,2,1,52.93463526277249,0
0,2,6,54.92240676044055,0
1,1,3,60.56095824182573,0
0,2,0,45.858251746007035,0
0,2,8,45.6918236430709,0
1,3,9,62.24708225812536,0
1,3,10,62.30343538194511,0
0,2,6,52.74089605217915,0
0,2,7,40.425096047958675,0
0,2,9,49.24379151609168,0
0,3,3,37.92813195052199,0
1,2,8,73.75688860504746,1
1,2,6,63.129209170186535,0
1,2,8,59.24226272867883,0
1,2,6,56.01416703654885,0
0,2,9,63.85459047762565,0
1,2,6,58.894326006018794,0
1,1,1,52.28518313775118,0
1,3,9,70.3868628031543,1
1,2,2,59.05548502793496,0
1,1,9,79.37029821633398,1
0,2,5,42.19841285422423,0
1,2,9,60.3744717949282,0
0,2,8,55.735344607899,0
0,2,6,50.39753126314337,0
0,2,7,53.54000439749508,0
0,2,6,56.28989551849071,0
1,2,0,41.33116454995876,0
1,1,5,69.29847525648883,0
1,3,2,43.51687477926341,0
1,2,6,66.27867660430421,0
1,2,2,51.62521647739311,0
0,1,1,52.93014102054744,0
0,2,10,55.75246235065626,0
1,2,8,58.77194899611719,0
1,2,5,60.202144699167334,0
1,3,6,53.13663304669772,0
0,1,4,66.93149115450139,0
0,2,7,55.028305935777816,0
1,3,3,59.440785264513956,0
0,3,8,51.780631345442785,0
0,1,4,65.60338883540037,0
1,2,4,65.00049905913907,0
0,2,5,42.485160736082506,0
1,1,3,53.55870893588484,0
0,2,6,50.56066507043428,0
0,1,3,53.88683265392798,0
0,3,6,58.144786286757885,0
1,2,9,75.27749146039471,1
0,1,3,71.8198816665079,1
1,1,5,65.31223488331564,0
0,3,6,49.54682448980026,0
1,1,4,60.70262284023678,0
0,2,6,53.03593070466604,0
1,2,7,57.922283939744716,0
1,2,8,53.28453405262611,0
1,2,3,52.046446902557165,0
0,1,2,51.72263262191342,0
0,2,4,54.31641011084889,0
0,1,2,68.07838727540158,0
1,2,7,56.98535463793445,0
1,2,2,60.458578037606195,0
1,2,12,78.75692491750385,1
0,1,9,65.15111657640561,0
0,2,5,43.10075138374802,0
0,2,8,50.430679522301546,0
1,3,0,48.739976993136,0
1,2,13,69.85610324547493,0
1,2,3,55.505636871702585,0
0,2,5,45.125442499011754,0
1,3,0,47.36670591692572,0
1,3,6,55.916039841560355,0
0,2,2,38.035384311334866,0
1,2,5,58.93351712183961,0
1,2,3,66.18021416420056,0
1,2,2,51.915501819403055,0
1,3,3,45.79497390858106,0
0,2,6,53.5410682285894,0
0,1,1,56.28237665288522,0
1,3,3,43.92383034566764,0
0,3,7,56.05611020646361,0
1,2,13,74.23760527206676,1
1,2,6,60.110652730193245,0
1,2,2,54.79917675954049,0
1,3,4,61.6505838460442,0
0,3,5,35.06009311275531,0
0,2,4,44.438690585123155,0
0,2,8,63.41063688174167,0
1,3,6,57.64364340369824,0
0,2,8,45.60127435876929,0
0,2,4,44.54393838730462,0
1,3,9,64.03441264878396,0
1,2,5,66.65401957819931,0
0,2,2,40.56182369098875,0
0,3,12,59.445823556331405,0
1,3,0,37.82315586476555,0
0,2,3,35.50611306532181,0
0,2,3,42.614780949406466,0
0,2,13,71.40912895681777,1
1,2,10,70.34437319756884,1
0,1,9,74.4490559778331,1
1,3,4,54.390397977867636,0
1,2,12,79.54603991293365,1
1,2,6,58.94889653731073,0
0,2,8,58.124208505003466,0
1,3,6,52.84558668072435,0
1,2,5,69.9163632796038,0
1,1,4,58.99804447851655,0
1,1,4,58.588053484606895,0
1,2,7,66.74834906744024,0
1,2,6,62.39894215716162,0
1,2,5,61.63426203130467,0
1,2,10,71.1365689774616,1
0,1,0,49.548039005962806,0
0,2,7,58.999943796588205,0
0,2,7,56.744869882151676,0
1,1,8,77.79474975633558,1
1,1,5,62.35834555444788,0
1,1,6,69.08261772357585,0
1,1,8,71.98684231117346,1
1,2,9,73.64001313100754,1
1,1,4,68.80124065914809,0
0,2,6,51.41998280478882,0
1,1,10,67.41024434078375,0
0,3,0,42.861419533256736,0
0,3,3,41.734801563877454,0
0,2,9,53.98030184206152,0
0,2,8,53.219862754445316,0
1,2,7,56.444532257737386,0
1,2,4,63.27676533735522,0
0,1,2,51.64394127860423,0
1,2,3,54.89582753981459,0
1,2,10,71.22227224802775,1
0,3,3,45.42168950243395,0
1,1,5,65.53272338217187,0
0,3,3,39.608290793268864,0
1,3,8,60.85916545775223,0
1,1,3,60.839070245278585,0
0,2,5,48.28502076095858,0
0,1,0,54.05471039573813,0
1,2,0,41.567148784592824,0
1,2,5,56.15838253151686,0
0,2,1,41.33454424774989,0
1,2,11,70.7543949825564,1
1,3,0,44.22095458909047,0
1,1,3,59.38323165280642,0
1,3,5,50.68200803634091,0
1,2,4,55.53450269511853,0
1,3,2,47.46584127805703,0
1,2,2,54.02571570270925,0
0,1,2,60.966891722348564,0
0,3,4,40.94064954104706,0
0,2,11,53.67294204970031,0
1,2,5,53.00958980040608,0
1,2,9,80.98718603687612,1
0,2,7,44.923284773622996,0
1,2,8,63.40687499367809,0
1,3,0,47.585001512569676,0
0,1,4,64.8043030478284,0
1,2,9,70.60432846280786,1
0,3,3,36.44855984107704,0
0,1,10,76.19279035319774,1
1,1,9,73.30671832120431,1
1,3,4,51.43934316229356,0
0,2,3,46.94851423038958,0
1,2,2,59.276827733753535,0
1,1,3,60.88899888282338,0
0,2,1,37.32971347833938,0
0,1,6,72.34080517437992,1
1,2,1,56.80680179909407,0
0,3,7,52.01803654043552,0
1,2,7,55.218848827602116,0
1,2,0,54.52559591584695,0
1,3,10,68.0079002270109,0
0,2,7,47.4165209351745,0
1,3,7,60.25793958999422,0
1,2,3,61.25560873878999,0
0,3,7,41.785901350526366,0
0,1,8,73.21281214511403,1
0,1,5,69.35676837865509,0
1,2,11,66.64490218734257,0
1,2,5,59.28857153777426,0
0,3,8,50.25334875199333,0
1,2,6,58.019342472285224,0
0,2,7,47.99483575010167,0
1,3,0,44.32477699068613,0
0,2,6,55.62160462022942,0
1,2,3,59.21867000596055,0
1,2,2,49.69293635406829,0
1,2,10,73.26083942557842,1
0,1,4,58.82030111916746,0
0,3,2,28.668812358046335,0
1,1,4,61.164282144763845,0
0,1,1,62.614846857928676,0
0,3,9,52.18787997890961,0
0,2,3,45.90698365769401,0
1,2,7,61.91647258204471,0
1,2,9,66.05118931941784,0
1,2,3,56.54392452930398,0
0,2,7,45.74727415486974,0
0,2,2,37.85560273036007,0
1,2,12,72.92215269320116,1
1,3,8,54.24462770774251,0
0,2,4,42.72001159544033,0
1,3,3,53.052533957431905,0
0,1,5,65.04755919970498,0
1,2,4,56.45619104403308,0
0,2,11,56.52658348886487,0
1,3,1,54.884249127946084,0
1,1,5,60.81010392660341,0
1,2,5,61.257964036308685,0
0,3,5,38.69927143112131,0
1,2,5,60.181396463191675,0
1,3,5,57.28804870970186,0
0,1,8,64.14871705396057,0
1,3,7,58.96691877923256,0
1,3,6,62.953643244899226,0
1,2,0,58.807509467460015,0
1,2,6,61.34993013372434,0
0,1,0,55.20840603608455,0
1,3,7,70.05666514300766,1
0,2,9,62.39918925239952,0
1,1,2,55.91357715372391,0
1,2,4,54.90508274556939,0
1,2,3,60.782747308936344,0
0,1,9,67.94481434977135,0
0,2,5,54.478712418891014,0
1,1,10,76.67149981875504,1
1,2,6,64.58860382013536,0
1,2,6,60.716330982599736,0
1,2,5,56.85087597876795,0
1,3,7,66.3099641543416,0
0,3,0,31.87636734438645,0
0,2,5,45.982814555779605,0
0,1,5,64.59931466060095,0
0,2,7,50.59460534850688,0
1,2,4,52.845874366402754,0
1,2,2,51.17564252896544,0
1,2,5,56.90983963046971,0
0,2,2,45.13418416336586,0
0,3,0,28.54037987830261,0
0,1,7,60.221160711209734,0
0,2,7,41.49258736404039,0
1,1,6,59.64809932662141,0
0,3,9,55.03786484761419,0
1,1,3,61.08103299742026,0
0,1,1,59.50624543403601,0
1,2,5,62.682438635606644,0
1,2,4,58.2809195919616,0
0,2,2,43.06002013369398,0
1,2,5,65.2226321490907,0
1,2,3,56.7299795715632,0
1,1,0,61.995487396317074,0
0,2,4,50.06557211782587,0
1,3,2,45.91101863259486,0
1,2,6,59.51432988065032,0
1,3,3,47.362675967728606,0
1,2,8,72.08774010975358,1
1,2,10,67.97474523527224,0
1,1,7,65.00763601600184,0
1,2,0,51.5988902056341,0
1,3,10,64.51416446813748,0
1,3,10,66.47284256287583,0
1,2,5,69.44906951946922,0
1,1,9,77.5653540296443,1
1,1,3,61.135052771509535,0
0,2,0,28.145239546037182,0
1,2,3,53.500187513956824,0
1,1,10,78.55523051272651,1
1,3,1,41.14479480169092,0
1,2,5,70.70485148165177,1
0,3,5,40.28545857054172,0
1,3,3,51.244241966047426,0
0,3,4,38.78094692888625,0
1,2,5,62.48368878387859,0
1,2,3,50.20999096738884,0
1,2,1,62.824462945507285,0
0,2,6,57.861212437633554,0
1,2,8,70.92148222598523,1
0,3,8,41.942429299357855,0
0,3,3,41.77847488984891,0
0,3,1,39.770914328644324,0
0,3,4,45.57804688847999,0
1,2,10,64.98945447683113,0
1,1,7,65.74953122345673,0
0,2,7,51.45017117449864,0
1,2,8,62.98281082755696,0
0,3,6,52.21795949750729,0
1,2,5,50.39493430588372,0
1,2,7,67.27959569829419,0
1,2,3,49.53848312535774,0
1,1,1,52.19374256274466,0
1,2,7,53.951333165656415,0
0,3,9,45.46579466365516,0
1,1,2,66.55365825769607,0
0,2,7,53.19014153200809,0
1,2,10,64.00819226500451,0
1,1,5,70.08573837189657,1
1,1,3,67.15652131784343,0
0,3,5,43.73782661189267,0
1,2,3,66.17374579076295,0
0,2,3,45.11803704561164,0
1,1,6,70.41326253646294,1
0,2,0,33.323261660272635,0
0,2,1,43.26078539365546,0
1,2,5,61.083956388022465,0
1,1,5,67.59914501335513,0
0,3,6,41.647767837585334,0
0,2,11,61.665696941627374,0
1,2,5,55.91569249892521,0
1,2,7,53.26433950016984,0
1,2,2,58.99152284289192,0
0,3,7,38.92693980431471,0
0,3,3,39.34165718307205,0
0,2,5,50.31103416550813,0
0,3,5,45.83011464630647,0
1,3,8,59.58460463200875,0
1,3,1,48.35605737639987,0
0,2,0,40.79864100558804,0
0,2,4,49.13140744032128,0
0,2,6,60.375540335497305,0
1,3,5,56.17097075749103,0
1,1,9,73.32024422508852,1
0,2,6,46.69763503032975,0
0,2,3,43.44144528465121,0
1,2,0,53.33691551570284,0
1,2,4,57.038484078591864,0
1,3,8,63.72306252092019,0
0,2,4,43.82314227709659,0
0,3,5,48.03771674214443,0
1,2,6,66.56301157014872,0
0,2,2,45.02770053980456,0
0,2,7,54.28020728031133,0
1,1,10,69.80015924191474,0
0,2,4,41.24606360155903,0
1,2,2,56.975786619423644,0
0,2,5,58.494247920101,0
0,3,0,30.041001263593326,0
1,2,6,64.27918839194069,0
0,1,6,64.21973721260298,0
1,1,10,70.13016477875449,1
1,2,4,54.61842068211319,0
0,2,6,37.92661739338989,0
1,1,2,65.76717531453875,0
0,2,4,36.40951983036164,0
1,2,0,48.68085884799684,0
0,2,4,38.47545776147339,0
1,3,4,48.578098923188975,0
0,2,6,58.199171700073926,0
1,2,3,57.00533495015696,0
1,3,5,50.173019204091496,0
1,2,4,55.05241433751745,0
0,2,4,42.47506436143035,0
0,2,5,45.068545372102434,0
1,1,5,65.86445842393846,0
1,2,7,73.4778738661428,1
0,2,5,37.904118781715766,0
1,3,4,52.825938426210236,0
0,3,4,36.58502937691232,0
1,2,3,60.732742638583915,0
0,2,4,49.32947829645828,0
0,2,11,62.56402804275882,0
1,2,2,55.72543093007541,0
0,2,4,43.028032772197946,0
1,2,4,64.05632748246506,0
1,2,4,61.992524523078345,0
0,1,4,67.57764895862371,0
0,3,6,50.169199540539395,0
1,1,0,57.0883755032598,0
0,3,8,58.01142701374488,0
1,3,7,60.888197858933204,0
1,2,1,50.904707059876955,0
1,3,0,44.966980447583175,0
0,2,2,43.00394214661753,0
0,2,4,44.10889183920088,0
0,2,13,70.41572498352869,1
0,2,7,54.661666233427965,0
1,2,0,50.47369237916453,0
1,2,3,57.94137127463217,0
0,2,5,60.66611231722039,0
0,2,6,45.681859362847696,0
0,2,1,37.598585196067845,0
1,1,5,58.09714491276502,0
0,1,3,59.83700380782257,0
1,2,2,55.2275922166368,0
0,1,6,64.67338740829462,0
1,1,7,66.30136600924115,0
1,3,8,61.71202433314066,0
0,1,7,66.4894608758515,0
0,2,4,47.57565204106585,0
1,2,7,69.57117173371302,0
0,3,6,45.48794413914756,0
1,2,5,64.40506673582601,0
1,2,3,61.4295920575336,0
1,2,4,59.414140800593515,0
1,2,5,59.206794869784495,0
0,2,12,59.587023506640136,0
0,1,6,65.0441091818214,0
1,3,3,48.38157233661553,0
0,2,3,49.149769412906416,0
1,2,4,59.73391277297098,0
0,3,12,58.72795675959338,0
0,2,4,40.63750724953142,0
1,3,8,68.15874742120539,0
0,2,4,42.2786900563376,0
1,3,6,51.49991678962669,0
1,1,7,66.80391117589093,0
1,3,3,63.41882996293754,0
1,3,3,49.061415667542164,0
1,2,10,68.37451764264537,0
1,1,8,70.03947659685161,1
0,2,7,52.25684513562591,0
1,3,7,55.09261967099373,0
1,2,6,62.71606541603065,0
1,2,11,77.37797454099166,1
1,1,5,66.57144657739353,0
0,2,7,46.14381353450926,0
1,2,1,50.27827047533146,0
1,3,3,48.24236299949185,0
0,2,1,40.93824795242942,0
1,3,9,69.65225835781159,0
1,2,0,49.25558601989559,0
1,1,4,62.55922565564805,0
1,2,0,58.88822409409715,0
1,2,3,60.3810299583583,0
0,3,4,43.612765336137244,0
1,3,9,72.79065807650888,1
0,2,6,50.603570811043554,0
1,2,3,46.06736429011239,0
1,2,8,70.1633287894018,1
0,3,5,33.22990801201844,0
0,3,5,44.68116540454362,0
1,3,1,38.431282129353804,0
0,2,2,37.023863729395146,0
1,2,3,54.18107735195064,0
0,2,5,44.83048395159987,0
0,2,5,47.054183258447836,0
1,2,10,75.16280860180277,1
1,1,6,63.430235439202235,0
1,1,0,57.725704397552704,0
0,3,6,39.102719796086326,0
1,3,1,46.05250211803936,0
1,2,2,55.619196331637255,0
1,2,3,51.0173579169072,0
1,2,3,49.44139783544655,0
1,3,1,49.45939075289444,0
1,3,6,62.61540199670319,0
0,3,1,33.498189731479194,0
1,3,6,54.71343546721648,0
0,2,12,64.54567674061707,0
1,2,1,52.2773995938269,0
0,2,4,46.17562414162177,0
1,2,0,37.35877449843143,0
1,3,4,47.65447854417018,0
0,2,7,47.901668686070664,0
0,1,7,69.75433814255781,0
0,2,5,47.19217679150854,0
1,3,8,64.18090244342018,0
1,2,13,77.28790874605218,1
0,2,10,49.455796325336955,0
1,2,3,63.2350230879253,0
0,1,1,63.35959151711183,0
1,2,4,51.70901354986537,0
1,3,2,50.66352647187092,0
0,2,6,46.26210897604974,0
1,3,1,47.69431994600274,0
0,2,5,55.25802624069803,0
0,1,8,81.65052133160479,1
0,3,5,45.57455947487984,0
0,2,2,41.73026727722101,0
1,2,9,66.30089415845852,0
1,3,0,45.91067435505588,0
1,2,4,64.79885946664157,0
0,3,5,43.5315398850445,0
0,1,5,60.56943674326175,0
1,2,6,53.90155067241687,0
1,1,7,71.56523933705125,1
0,3,5,43.91321062243475,0
1,2,4,54.77045913368852,0
1,3,4,58.13007062853649,0
1,3,3,48.89111567806185,0
1,2,7,63.326779540876025,0
0,2,3,41.08804621645134,0
0,2,8,52.75465852233904,0
1,2,5,61.17932532874785,0
0,2,3,50.6418094744563,0
1,2,7,58.287590509407885,0
1,3,3,53.44260069237004,0
0,3,7,48.806519395642155,0
1,3,6,57.76881914772353,0
0,3,3,42.56521867760047,0
1,2,7,64.2464871260858,0
1,2,7,66.40114630952851,0
1,3,8,64.57932314785573,0
1,2,8,63.47817399809696,0
1,3,6,58.49591730406899,0
1,2,2,52.74606196394684,0
1,2,12,73.33659110140053,1
0,3,1,30.640757511068305,0
0,3,8,50.31195137448266,0
0,2,6,50.89160794390297,0
0,3,1,35.7798712812461,0
1,2,5,59.91241318552126,0
1,2,5,51.97939493764838,0
1,3,9,63.15684208049854,0
0,2,3,43.193478287795145,0
1,2,4,59.2129796857673,0
0,2,0,34.04672835292302,0
1,2,10,64.02265141667245,0
1,2,2,57.12303322447139,0
0,2,6,49.83483618288764,0
0,1,5,65.85622023842498,0
0,3,5,40.41986560383356,0
1,2,7,63.96969087113202,0
1,3,10,62.75357326032096,0
1,2,6,57.15958205423086,0
0,2,7,54.21783604127079,0
1,2,6,58.9843995588694,0
1,2,8,66.81975740447405,0
1,2,4,60.05230110951039,0
0,2,8,52.97297612886942,0
0,2,8,47.2817493923976,0
1,1,8,83.13042806926526,1
0,2,3,38.414806894180785,0
0,1,4,66.1170857930058,0
0,1,6,76.69731774785062,1
1,3,1,50.94953873426947,0
1,2,10,68.49778595586224,0
1,2,5,59.664418062324444,0
1,2,6,57.83696390130576,0
1,3,3,55.40848213478871,0
0,2,1,43.08265558607353,0
1,3,3,48.42787090869128,0
0,2,6,41.96132987291448,0
1,3,7,52.393831311681545,0
0,3,5,49.45154131070804,0
0,3,6,43.939615065441274,0
0,1,4,64.07492268166376,0
0,2,6,47.31360689737403,0
0,2,9,49.3146266157016,0
0,2,7,55.958863696947546,0
1,3,7,59.210195184986155,0
1,1,6,71.5361733002881,1
1,1,0,53.07033436742218,0
1,2,2,52.815910784815706,0
1,1,6,70.56649088310316,1
1,2,5,63.661740398252626,0
1,3,6,60.98782811342977,0
0,2,10,55.56009526460278,0
0,1,7,72.07273618825434,1
1,2,9,73.5454973273836,1
1,2,5,59.47613994159233,0
1,1,3,58.432558181129735,0
0,2,5,52.83768143041298,0
0,3,3,34.65121429610627,0
1,3,10,68.14738248557238,0
0,3,7,45.73981492549789,0
1,1,7,59.7921719175772,0
1,3,9,68.6429703373929,0
1,3,0,31.21073185226316,0
1,3,7,49.07935966621196,0
1,1,1,59.63665039740336,0
1,3,5,57.635355993390576,0
1,3,4,49.81210071061232,0
1,3,7,59.739110451516225,0
0,1,6,54.342849771109975,0
0,3,9,51.973111887407306,0
0,3,3,39.9878236742222,0
1,2,7,63.77178573333102,0
1,2,5,60.10420741068886,0
1,3,0,47.46627088096516,0
0,2,2,42.72916348903542,0
0,2,5,39.82077956122575,0
1,2,8,76.98166117261262,1
0,3,6,51.004031113094754,0
1,1,1,50.57527669022586,0
1,2,5,58.274313847617044,0
1,2,11,70.81982904921979,1
0,3,5,46.83048405657634,0
0,2,4,36.99093789875166,0
0,3,6,43.859691745304026,0
1,3,7,50.19681778331248,0
1,1,4,61.57452242085831,0
0,2,7,51.10692823405728,0
1,1,4,63.39847033691356,0
1,2,7,60.97562800495408,0
0,2,6,45.31863227779009,0
1,3,6,60.09828345881574,0
1,3,3,53.2733637047129,0
0,1,3,63.75699171389121,0
0,1,8,70.11549954754578,1
1,2,5,57.14130708887405,0
1,2,6,61.40573758989615,0
1,2,4,60.50581035034226,0
1,3,8,50.116101495140754,0
1,3,3,52.97055965185429,0
0,2,5,50.331367684017664,0
1,3,7,59.31075453042863,0
1,2,9,67.25343289064162,0
0,3,3,27.338105928830952,0
1,2,11,69.80073368449797,0
1,1,6,75.94719355538686,1
0,3,2,36.100652879126415,0
1,2,6,60.46355080662641,0
0,3,4,39.27798140068867,0
0,2,6,52.11308976087672,0
0,1,5,68.29410122344733,0
1,1,5,63.85559918421029,0
1,2,2,56.124598011968416,0
0,2,8,61.492230985423824,0
1,2,2,59.031253997163574,0
0,2,2,55.210879013287595,0
1,2,6,58.71614820824142,0
1,3,10,73.38094753751008,1
1,2,4,54.046631800387026,0
1,3,7,60.76783073370232,0
0,2,8,54.986427493902646,0
0,2,7,49.76163311390378,0
1,1,4,63.43982138737138,0
1,2,2,58.5523055122592,0
0,1,0,51.448645508440464,0
0,2,4,51.359388831870724,0
0,2,9,46.18407809711434,0
1,2,2,63.69845721364192,0
0,3,7,50.1125134273189,0
1,2,2,53.55137211836111,0
1,2,5,57.986658943816344,0
1,1,7,66.46485868604488,0
0,3,3,40.22068632168009,0
1,1,6,66.75752069225587,0
0,2,4,51.558756631251086,0
1,2,7,73.84327050192292,1
1,2,6,62.99689960327004,0
0,2,5,45.337675457852924,0
1,3,10,62.27136979681903,0
1,1,7,68.08454607694358,0
1,2,3,50.849389473516126,0
0,2,5,39.62960285965553,0
1,1,5,75.48563606186514,1
1,2,5,61.51306762973127,0
1,2,13,71.83433433159827,1
1,2,6,66.08301785178857,0
0,2,0,30.16008811272876,0
1,2,3,50.51993976064473,0
1,3,0,40.984787994678776,0
1,2,4,66.27256640432516,0
1,2,0,48.73559967110813,0
0,2,2,26.92976318250915,0
0,1,0,61.05032966587797,0
0,1,6,65.46809317918822,0
0,2,5,37.711045204859,0
1,3,6,55.41658256018295,0
0,3,5,44.994155460602826,0
0,1,1,59.02024583266485,0
1,3,7,67.99207489582409,0
1,3,11,62.736160687150345,0
1,2,6,62.23360060132486,0
1,3,4,49.50215360710789,0
0,2,1,31.69416624934195,0
1,2,2,58.42763686152978,0
1,2,6,64.3163478457376,0
0,2,8,55.48615037622253,0
1,2,6,64.13395096629323,0
1,2,7,60.5726357365579,0
0,3,7,41.628074227263326,0
0,3,7,46.01117394517005,0
0,3,3,42.141318974276686,0
0,3,6,52.060963985987584,0
1,3,2,52.97716353403717,0
1,1,5,65.14587213384048,0
0,2,6,49.06333993541285,0
1,2,10,70.05796929662685,1
1,3,1,41.87028330150286,0
1,2,6,62.12323689105271,0
1,3,9,56.32586591205754,0
0,1,7,68.3796138694848,0
1,2,7,72.18052555298159,1
1,3,7,63.11429611391676,0
1,1,9,68.38440407881735,0
1,2,2,53.63785465178859,0
0,2,1,33.514218884713806,0
1,2,5,59.68743115911395,0
0,3,0,37.61137570338152,0
1,2,9,71.26503969154952,1
1,2,9,80.42072040372668,1
0,1,4,68.96238701253786,0
1,3,4,54.020001905388455,0
0,2,5,51.64840166317836,0
1,2,5,58.98778412908332,0
1,3,5,49.36247876456752,0
1,2,7,70.5288828914376,1
1,3,4,58.04495738465824,0
1,2,8,64.79472892703018,0
1,2,6,63.36967868465669,0
1,1,3,67.20469593692403,0
1,3,9,67.2317571310301,0
0,3,1,26.486624377091097,0
1,2,5,61.21810010744912,0
0,2,8,52.93245566298397,0
1,3,3,56.565003495693404,0
0,2,6,56.748009357303644,0
0,3,7,53.70399363872806,0
1,2,2,48.41052830639896,0
1,3,5,51.07944232971881,0
0,2,5,50.60005149043057,0
0,2,3,42.799211573156335,0
1,2,12,66.39283509542847,0
1,3,3,53.66298243807033,0
0,2,8,49.7805732391655,0
0,2,4,52.74301032618577,0
1,2,2,55.48092276994232,0
0,2,5,47.55766691583143,0
1,3,7,57.153780541921215,0
1,3,8,68.95417666963486,0
1,1,10,76.7927722994491,1
0,3,14,58.10876125340251,0
1,3,6,53.029581466972765,0
1,3,3,50.63263472717891,0
1,2,6,57.111765814225976,0
1,3,4,58.14438720839472,0
1,1,8,61.95828972987883,0
1,2,1,51.30242985833465,0
1,3,12,72.05066772543967,1
1,2,8,67.71059710054828,0
1,1,0,51.413585134921654,0
1,3,3,54.30129353353274,0
0,3,7,41.032030973176674,0
1,1,9,72.88807671751594,1
1,3,1,50.25920785990178,0
0,2,7,54.16785021096728,0
0,2,0,36.16799625635827,0
1,3,5,60.987472582821816,0
1,2,8,66.43347285742767,0
1,1,3,64.71497705469575,0
